Date,Close,High,Low,Open,Volume
3/17/2022,132.662674,132.9020522,131.0232043,131.978736,28264000
3/18/2022,134.9290619,135.0465201,131.0960456,132.2517977,44566000
3/21/2022,134.9052734,135.8454384,132.9139283,134.966725,26832000
3/22/2022,138.6386566,139.8102745,134.9052667,134.9052667,35496000
3/23/2022,137.0601654,138.3616287,136.6235462,137.4834143,25154000
3/24/2022,140.327713,140.374297,136.539798,137.9765516,26396000
3/25/2022,140.4278107,140.7866285,138.5093211,140.6686711,24126000
3/28/2022,140.212204,140.7543933,138.5826413,139.6620742,35050000
3/29/2022,141.2529755,142.5296645,140.7900848,141.3937408,34318000
3/30/2022,140.6909332,141.4660575,140.3554075,141.2078491,19884000
3/31/2022,137.8451996,140.8589726,137.8025783,140.8044481,37524000
4/1/2022,138.9186859,139.2363646,137.0918821,138.2739058,25942000
4/4/2022,141.7148743,142.4488747,139.0772671,139.1248494,25942000
4/5/2022,139.3553314,141.7337324,139.1486678,141.6133097,21418000
4/6/2022,135.3478241,138.1356038,134.3258802,137.5304656,32468000
4/7/2022,134.6941528,135.9589388,133.047741,134.8145755,26234000
4/8/2022,132.1159973,134.4775489,131.7968213,134.3918071,25142000
4/11/2022,127.691246,130.9315114,127.5376096,130.6648784,36884000
4/12/2022,126.5919876,130.4433427,125.6746231,130.4433427,32710000
4/13/2022,128.7523041,129.1884392,126.6182278,126.874954,27928000
4/14/2022,125.6161423,129.3326911,125.4882707,129.3326911,31598000
4/18/2022,126.5543213,127.0856058,125.0729576,125.8837688,20808000
4/19/2022,128.8663177,129.18746,125.8832629,126.5691821,26490000
4/20/2022,126.9146118,130.2440973,126.3793647,129.7415497,31696000
4/21/2022,123.7174759,128.9550302,123.4320052,128.1139924,36446000
4/22/2022,118.5839844,124.2998032,117.8797341,123.901336,56884000
4/25/2022,121.9922485,122.1939587,117.4693587,118.0541693,46128000
4/26/2022,117.6071472,121.433221,117.469369,121.2196152,73054000
4/27/2022,113.2899323,116.2115203,111.7456273,113.4633896,91820000
4/28/2022,117.4807663,118.5978596,113.112004,115.3917916,48884000
4/29/2022,113.1065598,116.8835694,112.8141544,115.708488,42676000
5/2/2022,115.5583191,115.7193893,111.6103251,112.40825,35534000
5/3/2022,116.3027344,117.4009977,115.0146563,115.407172,24968000
5/4/2022,121.1864166,121.7746984,114.1042117,116.0028803,49916000
5/5/2022,115.4814987,119.9751531,113.9946827,119.1474931,45840000
5/6/2022,114.7291718,116.5381359,113.0133907,114.1721148,39710000
5/9/2022,111.5221024,114.0655507,111.0160913,112.2546054,40802000
5/10/2022,113.3895493,115.2282485,111.9081856,114.4922742,39900000
5/11/2022,112.6040039,115.3417286,112.2412235,112.2412235,37534000
5/12/2022,111.8521957,113.2904391,108.8592339,110.3985857,53836000
5/13/2022,115.0305023,116.8389674,112.6065008,113.5263382,35038000
5/16/2022,113.4391174,115.1489545,112.8885036,113.9451286,25990000
5/17/2022,115.4492874,115.8725363,113.8603798,115.8135577,23054000
5/18/2022,110.9159698,114.3857061,110.5749916,113.9892203,35126000
5/19/2022,109.4138107,112.0167296,109.0331831,110.4521046,34144000
5/20/2022,107.9507828,111.1974988,104.8666344,110.9670365,48962000
5/23/2022,110.5081024,111.161806,107.7852449,108.6243089,37184000
5/24/2022,105.0385895,105.5227983,100.9889959,104.8423317,76780000
5/25/2022,104.8750458,105.5639369,102.9436702,104.0627449,40258000
5/26/2022,106.8450928,107.6945551,104.3001542,104.7481849,37948000
5/27/2022,111.3293152,111.330805,108.1792462,108.5207235,37914000
5/31/2022,112.7621155,114.7177738,111.09341,111.7555381,50012000
6/1/2022,112.890976,116.0722701,112.2546203,113.845517,36606000
6/2/2022,116.5886841,116.8632499,111.9537877,112.9980256,37992000
6/3/2022,113.5342636,115.2991165,112.5207516,115.0423903,26136000
6/6/2022,115.7937317,118.2980224,115.1430001,115.6787463,33542000
6/7/2022,116.1198349,116.6565794,114.0407744,114.4655055,31590000
6/8/2022,116.1639633,117.528368,115.5751823,115.7352619,26108000
6/9/2022,113.8261795,117.2592387,113.7672008,115.3050627,25798000
6/10/2022,110.1844788,112.2833679,109.3959689,111.4566985,41452000
6/13/2022,105.4573822,107.8352911,105.1862875,105.8479164,47252000
6/14/2022,105.7775497,106.9759232,104.8700995,105.59864,33706000
6/15/2022,108.7997513,110.4441665,106.7231636,107.5909646,39698000
6/16/2022,105.1015396,107.6935535,104.2139103,106.2786023,51684000
6/17/2022,106.2017822,107.7441058,104.1227142,105.1015378,51376000
6/21/2022,110.5636215,111.5008146,107.6454965,107.9720988,47416000
6/22/2022,110.5076065,112.3502608,109.4123153,109.5847896,30774000
6/23/2022,111.2554626,111.7515671,109.529276,111.2450569,28362000
6/24/2022,116.9380798,117.0411696,111.959725,112.0018548,41164000
6/27/2022,114.8154144,117.5372738,114.1671557,117.233472,36420000
6/28/2022,111.0230331,116.2784343,110.8649349,114.784676,35792000
6/29/2022,110.7197189,112.1658949,109.8980029,110.5715349,24716000
6/30/2022,108.0052948,109.9133785,105.8117479,109.0331829,43170000
7/1/2022,107.7817764,108.2897689,105.7924128,106.9843431,35476000
7/5/2022,112.2674942,112.3804906,104.8021893,106.15916,39342000
7/6/2022,113.5649948,114.5735535,110.4962057,112.3061605,37432000
7/7/2022,117.7389755,118.1419044,113.8241955,114.068527,40936000
7/8/2022,118.304451,118.6330345,115.8739992,116.2194392,38238000
7/11/2022,114.6597977,116.9608963,114.3168381,116.9608963,31196000
7/12/2022,113.0183487,115.9458886,112.6907558,115.1935569,29960000
7/13/2022,110.3747787,113.1922939,110.2241143,110.7192205,43722000
